ZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200212,64948,53243,"5,35","21,98",82978
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200211,61652,54556,"-44,29","13,01",82003
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200210,110665,82346,"34,96","34,39",81412
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200209,82000,102080,"-32,92","-19,67",79052
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200208,122245,111440,"-2,89","9,7",80725
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200207,125888,122411,"108,26","2,84",79825
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200206,60447,108501,"-39,49","-44,29",79535
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200205,99892,68935,"27,03","44,91",83539
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200204,78638,127512,"-6,44","-38,33",80960
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200203,84049,83484,"49,49","0,68",85033
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200202,56223,56968,"14,52","-1,31",84985
Besucher/innen,Deutsches Museum - Museumsinsel,2002,200201,49094,64121,"-7,79","-23,44",85048
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200112,53243,56429,"-2,41","-5,65",86300
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200111,54556,55319,"-33,75","-1,38",86565
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200110,82346,99071,"-19,33","-16,88",86629
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200109,102080,81054,"-8,4","25,94",88023
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200108,111440,110022,"-8,96","1,29",86270
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200107,122411,144578,"12,82","-15,33",86152
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200106,108501,75860,"57,4","43,03",88000
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200105,68935,91902,"-45,94","-24,99",85279
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200104,127512,111939,"52,74","13,91",87193
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200103,83484,99024,"46,55","-15,69",85896
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200102,56968,59371,"-11,16","-4,05",87191
Besucher/innen,Deutsches Museum - Museumsinsel,2001,200101,64121,61758,"13,63","3,83",87391
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200012,56429,,"2,01",,87194
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200011,55319,,"-44,16",,89991
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200010,99071,,"22,23",,93458
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200009,81054,,"-26,33",,92834
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200008,110022,,"-23,9",,94307
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200007,144578,,"90,59",,92062
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200006,75860,,"-17,46",,83309
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200005,91902,,"-17,9",,84799
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200004,111939,,"13,04",,83023
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200003,99024,,"66,79",,73384
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200002,59371,,"-3,87",,60565
Besucher/innen,Deutsches Museum - Museumsinsel,2000,200001,61758,,,,61758
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201708,11309,8934,"4,75","26,58",9533
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201707,10796,9336,"26,83","15,64",9335
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201706,8512,10458,"29,97","-18,61",9213
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201705,6549,10674,"-50,51","-38,65",9375
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201704,13233,9117,"26,23","45,15",9719
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201703,10483,10078,"24,68","4,02",9376
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201702,8408,9865,"-8,66","-14,77",9342
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2017,201701,9205,12436,"12,27","-25,98",9464
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201612,8199,6503,"-21,19","26,08",9733
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201611,10403,8400,"-13,15","23,85",9592
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201610,11978,12003,"125,28","-0,21",9425
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201609,5317,6959,"-40,49","-23,6",9427
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201608,8934,10939,"-4,31","-18,33",9564
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201607,9336,6243,"-10,73","49,54",9731
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201606,10458,5889,"-2,02","77,59",9473
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201605,10674,11831,"17,08","-9,78",9092
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201604,9117,8751,"-9,54","4,18",9189
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201603,10078,9972,"2,16","1,06",9158
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201602,9865,8555,"-20,67","15,31",9149
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2016,201601,12436,11761,"91,23","5,74",9040
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201512,6503,7254,"-22,58","-10,35",8984
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201511,8400,8848,"-30,02","-5,06",9046
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201510,12003,10941,"72,48","9,71",9084
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201509,6959,7723,"-36,38","-9,89",8995
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201508,10939,14909,"75,22","-26,63",9059
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201507,6243,9970,"6,01","-37,38",9390
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201506,5889,6198,"-50,22","-4,99",9700
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201505,11831,7677,"35,2","54,11",9726
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201504,8751,8438,"-12,24","3,71",9380
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201503,9972,7766,"16,56","28,41",9354
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201502,8555,7354,"-27,26","16,33",9170
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2015,201501,11761,11213,"62,13","4,89",9070
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201412,7254,7806,"-18,02","-7,07",9024
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201411,8848,9459,"-19,13","-6,46",9070
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201410,10941,9218,"41,67","18,69",9121
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201409,7723,7534,"-48,2","2,51",8978
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201408,14909,11881,"49,54","25,49",8962
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201407,9970,7234,"60,86","37,82",8710
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201406,6198,8729,"-19,27",-29,8482
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201405,7677,16435,"-9,02","-53,29",8692
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201404,8438,11393,"8,65","-25,94",9422
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201403,7766,11907,"5,6","-34,78",9669
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201402,7354,8135,"-34,42","-9,6",10014
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2014,201401,11213,9330,"43,65","20,18",10079
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201312,7806,8230,"-17,48","-5,15",9922
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201311,9459,6857,"2,61","37,95",9957
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201310,9218,8607,"22,35","7,1",9740
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201309,7534,6616,"-36,59","13,88",9689
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201308,11881,8257,"64,24","43,89",9613
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201307,7234,9775,"-17,13","-25,99",9311
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201306,8729,7704,"-46,89","13,3",9523
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201305,16435,6651,"44,26","147,11",9437
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201304,11393,11882,"-4,32","-4,12",8622
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201303,11907,6328,"46,37","88,16",8663
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201302,8135,8725,"-12,81","-6,76",8198
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2013,201301,9330,10837,"13,37","-13,91",8247
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201212,8230,6824,"20,02","20,6",8372
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201211,6857,6105,"-20,33","12,32",8255
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201210,8607,7838,"30,09","9,81",8193
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201209,6616,5370,"-19,87","23,2",8129
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201208,8257,10536,"-15,53","-21,63",8025
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201207,9775,11677,"26,88","-16,29",8215
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201206,7704,10378,"15,83","-25,77",8373
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201205,6651,5162,"-44,02","28,85",8596
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201204,11882,6413,"87,77","85,28",8472
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201203,6328,7292,"-27,47","-13,22",8016
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201202,8725,7784,"-19,49","12,09",8096
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2012,201201,10837,10319,"58,81","5,02",8018
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201112,6824,7119,"11,78","-4,14",7975
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201111,6105,7527,"-22,11","-18,89",7999
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201110,7838,9646,"45,96","-18,74",8118
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201109,5370,5561,"-49,03","-3,43",8269
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201108,10536,12215,"-9,77","-13,75",8285
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201107,11677,8601,"12,52","35,76",8424
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201106,10378,8316,"101,05","24,8",8168
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201105,5162,9583,"-19,51","-46,13",7996
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201104,6413,6427,"-12,05","-0,22",8365
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201103,7292,8004,"-6,32","-8,9",8366
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201102,7784,7118,"-24,57","9,36",8425
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2011,201101,10319,7599,"44,95","35,79",8370
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201012,7119,6327,"-5,42","12,52",8143
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201011,7527,7685,"-21,97","-2,06",8077
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201010,9646,8321,"73,46","15,92",8090
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201009,5561,5358,"-54,47","3,79",7980
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201008,12215,7593,"42,02","60,87",7963
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201007,8601,7941,"3,43","8,31",7578
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201006,8316,8039,"-13,22","3,45",7523
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201005,9583,5579,"49,11","71,77",7500
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201004,6427,5924,"-19,7","8,49",7166
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201003,8004,8822,"12,45","-9,27",7124
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201002,7118,7186,"-6,33","-0,95",7192
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2010,201001,7599,7075,"20,1","7,41",7198
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200912,6327,6325,"-17,67","0,03",7154
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200911,7685,7057,"-7,64","8,9",7154
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200910,8321,6849,"55,3","21,49",7102
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200909,5358,7358,"-29,44","-27,18",6979
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200908,7593,9524,"-4,38","-20,28",7146
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200907,7941,9839,"-1,22","-19,29",7307
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200906,8039,5017,"44,09","60,24",7465
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200905,5579,7137,"-5,82","-21,83",7213
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200904,5924,6522,"-32,85","-9,17",7343
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200903,8822,11063,"22,77","-20,26",7393
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200902,7186,5999,"1,57","19,79",7579
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2009,200901,7075,7536,"11,86","-6,12",7480
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200812,6325,,"-10,37",,7519
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200811,7057,,"3,04",,7627
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200810,6849,,"-6,92",,7684
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200809,7358,,"-22,74",,7777
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200808,9524,,"-3,2",,7830
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200807,9839,,"96,11",,7588
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200806,5017,,"-29,7",,7212
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200805,7137,,"9,43",,7651
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200804,6522,,"-41,05",,7780
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200803,11063,,"84,41",,8199
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200802,5999,,"-20,4",,6768
Besucher/innen,Deutsches Museum - Verkehrszentrum ,2008,200801,7536,,,,7536
Besucher/innen,Münchner Stadtmuseum,2017,201708,4495,5799,"-61,86","-22,49",12257
Besucher/innen,Münchner Stadtmuseum,2017,201707,11787,9631,"26,31","22,39",12365
Besucher/innen,Münchner Stadtmuseum,2017,201706,9332,12969,"-14,53","-28,04",12186
Besucher/innen,Münchner Stadtmuseum,2017,201705,10918,14844,"21,18","-26,45",12489
Besucher/innen,Münchner Stadtmuseum,2017,201704,9010,14229,"-53,01","-36,68",12816
Besucher/innen,Münchner Stadtmuseum,2017,201703,19173,19283,"142,48","-0,57",13251
Besucher/innen,Münchner Stadtmuseum,2017,201702,7907,15615,"-30,44","-49,36",13260
Besucher/innen,Münchner Stadtmuseum,2017,201701,11367,13605,"1,02","-16,45",13902
Besucher/innen,Münchner Stadtmuseum,2016,201612,11252,9791,"-46,77","14,92",14089
Besucher/innen,Münchner Stadtmuseum,2016,201611,21139,12991,"21,57","62,72",13967
Besucher/innen,Münchner Stadtmuseum,2016,201610,17388,12674,"30,61","37,19",13288
Besucher/innen,Münchner Stadtmuseum,2016,201609,13313,10183,"129,57","30,74",12895
Besucher/innen,Münchner Stadtmuseum,2016,201608,5799,9003,"-39,79","-35,59",12635
Besucher/innen,Münchner Stadtmuseum,2016,201607,9631,7415,"-25,74","29,89",12902
Besucher/innen,Münchner Stadtmuseum,2016,201606,12969,10369,"-12,63","25,07",12717
Besucher/innen,Münchner Stadtmuseum,2016,201605,14844,13860,"4,32","7,1",12500
Besucher/innen,Münchner Stadtmuseum,2016,201604,14229,12844,"-26,21","10,78",12418
Besucher/innen,Münchner Stadtmuseum,2016,201603,19283,19613,"23,49","-1,68",12303
Besucher/innen,Münchner Stadtmuseum,2016,201602,15615,15239,"14,77","2,47",12330
Besucher/innen,Münchner Stadtmuseum,2016,201601,13605,20540,"38,95","-33,76",12299
Besucher/innen,Münchner Stadtmuseum,2015,201512,9791,13711,"-24,63","-28,59",12877
Besucher/innen,Münchner Stadtmuseum,2015,201511,12991,17793,"2,5","-26,99",13204
Besucher/innen,Münchner Stadtmuseum,2015,201510,12674,13846,"24,46","-8,46",13604
Besucher/innen,Münchner Stadtmuseum,2015,201509,10183,9097,"13,11","11,94",13701
Besucher/innen,Münchner Stadtmuseum,2015,201508,9003,5682,"21,42","58,45",13611
Besucher/innen,Münchner Stadtmuseum,2015,201507,7415,10182,"-28,49","-27,18",13334
Besucher/innen,Münchner Stadtmuseum,2015,201506,10369,7190,"-25,19","44,21",13565
Besucher/innen,Münchner Stadtmuseum,2015,201505,13860,11747,"7,91","17,99",13300
Besucher/innen,Münchner Stadtmuseum,2015,201504,12844,9624,"-34,51","33,46",13124
Besucher/innen,Münchner Stadtmuseum,2015,201503,19613,15661,"28,7","25,23",12855
Besucher/innen,Münchner Stadtmuseum,2015,201502,15239,10926,"-25,81","39,47",12526
Besucher/innen,Münchner Stadtmuseum,2015,201501,20540,10702,"49,81","91,93",12167
Besucher/innen,Münchner Stadtmuseum,2014,201412,13711,9558,"-22,94","43,45",11347
Besucher/innen,Münchner Stadtmuseum,2014,201411,17793,12395,"28,51","43,55",11001
Besucher/innen,Münchner Stadtmuseum,2014,201410,13846,13457,"52,2","2,89",10551
Besucher/innen,Münchner Stadtmuseum,2014,201409,9097,10256,"60,1","-11,3",10518
Besucher/innen,Münchner Stadtmuseum,2014,201408,5682,8916,"-44,2","-36,27",10615
Besucher/innen,Münchner Stadtmuseum,2014,201407,10182,15491,"41,61","-34,27",10885
Besucher/innen,Münchner Stadtmuseum,2014,201406,7190,9084,"-38,79","-20,85",11327
Besucher/innen,Münchner Stadtmuseum,2014,201405,11747,19218,"22,06","-38,88",11485
Besucher/innen,Münchner Stadtmuseum,2014,201404,9624,19725,"-38,55","-51,21",12107
Besucher/innen,Münchner Stadtmuseum,2014,201403,15661,35036,"43,34","-55,3",12949
Besucher/innen,Münchner Stadtmuseum,2014,201402,10926,16889,"2,09","-35,31",14564
Besucher/innen,Münchner Stadtmuseum,2014,201401,10702,14124,"11,97","-24,23",15061
Besucher/innen,Münchner Stadtmuseum,2013,201312,9558,10778,"-22,89","-11,32",15346
Besucher/innen,Münchner Stadtmuseum,2013,201311,12395,13884,"-7,89","-10,72",15447
Besucher/innen,Münchner Stadtmuseum,2013,201310,13457,11365,"31,21","18,41",15572
Besucher/innen,Münchner Stadtmuseum,2013,201309,10256,7806,"15,03","31,39",15397
Besucher/innen,Münchner Stadtmuseum,2013,201308,8916,5733,"-42,44","55,52",15193
Besucher/innen,Münchner Stadtmuseum,2013,201307,15491,10732,"70,53","44,34",14928
Besucher/innen,Münchner Stadtmuseum,2013,201306,9084,8471,"-52,73","7,24",14531
Besucher/innen,Münchner Stadtmuseum,2013,201305,19218,8827,"-2,57","117,72",14480
Besucher/innen,Münchner Stadtmuseum,2013,201304,19725,11316,"-43,7","74,31",13614
Besucher/innen,Münchner Stadtmuseum,2013,201303,35036,16252,"107,45","115,58",12913
Besucher/innen,Münchner Stadtmuseum,2013,201302,16889,11868,"19,58","42,31",11348
Besucher/innen,Münchner Stadtmuseum,2013,201301,14124,10316,"31,04","36,91",10930
Besucher/innen,Münchner Stadtmuseum,2012,201212,10778,10513,"-22,37","2,52",10612
Besucher/innen,Münchner Stadtmuseum,2012,201211,13884,11348,"22,16","22,35",10590
Besucher/innen,Münchner Stadtmuseum,2012,201210,11365,15798,"45,59","-28,06",10379
Besucher/innen,Münchner Stadtmuseum,2012,201209,7806,8206,"36,16","-4,87",10748
Besucher/innen,Münchner Stadtmuseum,2012,201208,5733,4301,"-46,58","33,29",10782
Besucher/innen,Münchner Stadtmuseum,2012,201207,10732,11060,"26,69","-2,97",10662
Besucher/innen,Münchner Stadtmuseum,2012,201206,8471,8602,"-4,03","-1,52",10690
Besucher/innen,Münchner Stadtmuseum,2012,201205,8827,9230,-22,"-4,37",10701
Besucher/innen,Münchner Stadtmuseum,2012,201204,11316,9822,"-30,37","15,21",10734
Besucher/innen,Münchner Stadtmuseum,2012,201203,16252,15897,"36,94","2,23",10610
Besucher/innen,Münchner Stadtmuseum,2012,201202,11868,14107,"15,04","-15,87",10580
Besucher/innen,Münchner Stadtmuseum,2012,201201,10316,18752,"-1,87","-44,99",10767
Besucher/innen,Münchner Stadtmuseum,2011,201112,10513,13442,"-7,36","-21,79",11470
Besucher/innen,Münchner Stadtmuseum,2011,201111,11348,9232,"-28,17","22,92",11714
Besucher/innen,Münchner Stadtmuseum,2011,201110,15798,24108,"92,52","-34,47",11537
Besucher/innen,Münchner Stadtmuseum,2011,201109,8206,17828,"90,79","-53,97",12230
Besucher/innen,Münchner Stadtmuseum,2011,201108,4301,17777,"-61,11","-75,81",13032
Besucher/innen,Münchner Stadtmuseum,2011,201107,11060,15337,"28,57","-27,89",14155
Besucher/innen,Münchner Stadtmuseum,2011,201106,8602,11513,"-6,8","-25,28",14511
Besucher/innen,Münchner Stadtmuseum,2011,201105,9230,21756,"-6,03","-57,57",14754
Besucher/innen,Münchner Stadtmuseum,2011,201104,9822,11915,"-38,21","-17,57",15798
Besucher/innen,Münchner Stadtmuseum,2011,201103,15897,16332,"12,69","-2,66",15972
Besucher/innen,Münchner Stadtmuseum,2011,201102,14107,12681,"-24,77","11,25",16008
Besucher/innen,Münchner Stadtmuseum,2011,201101,18752,11741,"39,5","59,71",15889
Besucher/innen,Münchner Stadtmuseum,2010,201012,13442,9159,"45,6","46,76",15305
Besucher/innen,Münchner Stadtmuseum,2010,201011,9232,12530,"-61,71","-26,32",14948
Besucher/innen,Münchner Stadtmuseum,2010,201010,24108,10779,"35,23","123,66",15223
Besucher/innen,Münchner Stadtmuseum,2010,201009,17828,9767,"0,29","82,53",14112
Besucher/innen,Münchner Stadtmuseum,2010,201008,17777,8749,"15,91","103,19",13441
Besucher/innen,Münchner Stadtmuseum,2010,201007,15337,14610,"33,21","4,98",12688
Besucher/innen,Münchner Stadtmuseum,2010,201006,11513,13474,"-47,08","-14,55",12628
Besucher/innen,Münchner Stadtmuseum,2010,201005,21756,9746,"82,59","123,23",12791
Besucher/innen,Münchner Stadtmuseum,2010,201004,11915,7484,"-27,05","59,21",11790
Besucher/innen,Münchner Stadtmuseum,2010,201003,16332,13730,"28,79","18,95",11421
Besucher/innen,Münchner Stadtmuseum,2010,201002,12681,9951,"8,01","27,43",11204
Besucher/innen,Münchner Stadtmuseum,2010,201001,11741,13197,"28,19","-11,03",10977
Besucher/innen,Münchner Stadtmuseum,2009,200912,9159,9303,"-26,9","-1,55",11098
Besucher/innen,Münchner Stadtmuseum,2009,200911,12530,17061,"16,24","-26,56",11110
Besucher/innen,Münchner Stadtmuseum,2009,200910,10779,17538,"10,36","-38,54",11488
Besucher/innen,Münchner Stadtmuseum,2009,200909,9767,11481,"11,64","-14,93",12051
Besucher/innen,Münchner Stadtmuseum,2009,200908,8749,7846,"-40,12","11,51",12194
Besucher/innen,Münchner Stadtmuseum,2009,200907,14610,21351,"8,43","-31,57",12118
Besucher/innen,Münchner Stadtmuseum,2009,200906,13474,18455,"38,25","-26,99",12680
Besucher/innen,Münchner Stadtmuseum,2009,200905,9746,8728,"30,22","11,66",13095
Besucher/innen,Münchner Stadtmuseum,2009,200904,7484,6491,"-45,49","15,3",13010
Besucher/innen,Münchner Stadtmuseum,2009,200903,13730,8511,"37,98","61,32",12928
Besucher/innen,Münchner Stadtmuseum,2009,200902,9951,7254,"-24,6","37,18",12493
Besucher/innen,Münchner Stadtmuseum,2009,200901,13197,7127,"41,86","85,17",12268
Besucher/innen,Münchner Stadtmuseum,2008,200812,9303,6915,"-45,47","34,53",11762
Besucher/innen,Münchner Stadtmuseum,2008,200811,17061,7454,"-2,72","128,88",11563
Besucher/innen,Münchner Stadtmuseum,2008,200810,17538,5229,"52,76","235,4",10763
Besucher/innen,Münchner Stadtmuseum,2008,200809,11481,6569,"46,33","74,78",9737
Besucher/innen,Münchner Stadtmuseum,2008,200808,7846,4052,"-63,25","93,63",9328
Besucher/innen,Münchner Stadtmuseum,2008,200807,21351,7527,"15,69","183,66",9011
Besucher/innen,Münchner Stadtmuseum,2008,200806,18455,5533,"111,45","233,54",7859
Besucher/innen,Münchner Stadtmuseum,2008,200805,8728,11356,"34,46","-23,14",6783
Besucher/innen,Münchner Stadtmuseum,2008,200804,6491,5348,"-23,73","21,37",7002
Besucher/innen,Münchner Stadtmuseum,2008,200803,8511,8758,"17,33","-2,82",6906
Besucher/innen,Münchner Stadtmuseum,2008,200802,7254,4388,"1,78","65,31",6927
Besucher/innen,Münchner Stadtmuseum,2008,200801,7127,6387,"3,07","11,59",6688
Besucher/innen,Münchner Stadtmuseum,2007,200712,6915,5848,"-7,23","18,25",6626
Besucher/innen,Münchner Stadtmuseum,2007,200711,7454,10837,"42,55","-31,22",6537
Besucher/innen,Münchner Stadtmuseum,2007,200710,5229,7114,"-20,4","-26,5",6819
Besucher/innen,Münchner Stadtmuseum,2007,200709,6569,5459,"62,12","20,33",6976
Besucher/innen,Münchner Stadtmuseum,2007,200708,4052,6208,"-46,17","-34,73",6884
Besucher/innen,Münchner Stadtmuseum,2007,200707,7527,7141,"36,04","5,41",7064
Besucher/innen,Münchner Stadtmuseum,2007,200706,5533,7440,"-51,28","-25,63",7031
Besucher/innen,Münchner Stadtmuseum,2007,200705,11356,8837,"112,34","28,51",7190
Besucher/innen,Münchner Stadtmuseum,2007,200704,5348,8318,"-38,94","-35,71",6980
Besucher/innen,Münchner Stadtmuseum,2007,200703,8758,9822,"99,59","-10,83",7228
Besucher/innen,Münchner Stadtmuseum,2007,200702,4388,12222,"-31,3","-64,1",7317
Besucher/innen,Münchner Stadtmuseum,2007,200701,6387,15737,"9,22","-59,41",7969
Besucher/innen,Münchner Stadtmuseum,2006,200612,5848,10526,"-46,04","-44,44",8749
Besucher/innen,Münchner Stadtmuseum,2006,200611,10837,7872,"52,33","37,67",9138
Besucher/innen,Münchner Stadtmuseum,2006,200610,7114,9867,"30,32","-27,9",8891
Besucher/innen,Münchner Stadtmuseum,2006,200609,5459,6459,"-12,07","-15,48",9121
